college	0.13006515251733686	2.9063897720002183
search	0.023090847013353885	0.8599664640827865
home	0.0068942007536733005	0.4841740045697171
admission	0.1034149797099694	5.295753974574749
academics	0.15489446352395564	6.140868427981009
student	0.2237014142792949	3.4366423233172023
life	0.04854750311945898	1.8358581794862148
alumni	0.27415804407552136	5.3061907625268026
friends	0.014284755367561533	2.3408152351081277
athletics	0.14881284940680004	5.301233440339375
parents	0.05065812855537095	3.4588539802648115
families	0.027902741107069848	3.8103068506763713
undergraduate	0.2231402215937934	6.162734250904571
program	0.0566265451667552	2.359139603318099
graduate	0.1938758763289624	4.538580699227159
programs	0.16201741660811678	3.135765438775995
tuition	0.07680808309754926	5.721087285899639
financial	0.06469200003204391	2.6502382324394325
aid	0.10493668936919985	3.8497997770485224
international	0.0431647501869981	2.257443871831604
students	0.25262900724635573	3.469091633665634
information	0.027444551467307055	1.1630910958682932
visit	0.05278197862601663	2.1268723170855646
faculty	0.24791870300148103	5.299038049775939
academic	0.18447721320736787	4.534488621905729
research	0.19569913958538937	2.6873329205192875
centers	0.04897699744317702	3.883435088041055
institutes	0.0369752681012574	6.059065672918536
library	0.05135680161003309	3.0789291786061317
support	0.02688765727839646	1.652260648874005
clubs	0.033328247568069146	3.901025336820272
recreation	0.024042113204094932	3.2831121607292073
career	0.06304411485389455	3.162525665098166
development	0.022515257649982696	2.635379804420586
community	0.044953838545907496	1.9385522581537888
health	0.045393951714600214	1.8911743410384605
service	0.011986739689734936	1.227652406491498
education	0.07535780988613817	2.2868034375332935
learning	0.05040032901559523	3.176540169477482
center	0.05337269342995912	1.8477633905528765
open	0.028246767913866766	2.103974194676098
leadership	0.04499097702230014	3.9495987810452027
directory	0.03828701582138738	2.543521311434805
events	0.07991112527485944	2.0043186044748307
class	0.0380708378557614	2.5291599607043795
resources	0.05556994181630976	2.0386878116799116
contact	0.013091233792930361	0.5548021973186744
diversity	0.041482927288706076	4.634813908685244
global	0.04247679667309371	2.900246049970834
news	0.05922837453344398	1.3356384200989382
office	0.029738654798397438	2.215098112145159
people	0.019190080611038003	1.6846293191620931
sustainability	0.0298472902585561	4.891017729472613
libraries	0.06339531183107337	4.722030519128647
privacy	0.005425918769230587	0.74094567907432
day	0.019890193388878222	1.5278285262389972
degree	0.03621159027476233	3.8699499550809535
professor	0.04139747034898144	4.6252659563415515
upcoming	0.01758779723789185	3.6025978978208557
content	0.013123980127800411	1.7921677012739121
make	0.009498121522084244	1.4591613790179745
gift	0.019778839639943764	2.430840149374096
june	0.02771067216452295	2.064042843027855
july	0.03688958442975905	2.4506857521826486
giving	0.05893079327130709	3.3686773674953843
campus	0.3276521706004385	4.524583779024791
calendar	0.06592688326837781	2.8937439796632174
bookstore	0.02550874912782648	5.2250867314958045
magazine	0.023480363221945893	2.8857612823011523
emergency	0.03459730035636973	3.8654950210883494
info	0.013305495615165757	1.8169548611575266
jobs	0.017830432660815815	2.4348654297916306
offices	0.03248149656315717	3.992010016503863
services	0.04855142345300164	1.5912055723831808
institute	0.044120603165038075	4.0166432836742
view	0.0082684106913067	1.1955251194669587
social	0.04647976114995141	2.3801714271710224
media	0.034130163026900216	1.9066512977959384
street	0.010318735172689872	2.5363667641935037
directions	0.03121462578226155	3.4875547890618366
policy	0.008110226555217577	0.9492908144851884
feedback	0.010469632414796511	2.3395069300295908
website	0.008017548541539837	1.6422752167735502
skip	0.027512516410637684	2.9402757746797166
university	0.2993456943610635	3.027975308332266
apply	0.07158005437147918	3.0867592296683757
facebook	0.02185867736507334	1.6790339928463227
twitter	0.02890551151686375	1.8218039494186684
youtube	0.028983758266606673	2.8497074472229724
navigation	0.016364348846809332	2.6815941965812176
map	0.017758001163877858	1.6788284460176268
mission	0.019686516883444097	3.45641940815543
history	0.02634158010508485	2.2326950621016524
facts	0.031094409055626465	3.6395576248559407
president	0.049888532305480154	3.5036302729624085
schedule	0.020850257090543712	3.2031480981137124
arts	0.05567863576056844	2.5344306551666373
help	0.009338665574107181	1.0930779046296526
admissions	0.19106463821797756	5.870511139186534
school	0.13064722131426781	2.2938115160024792
transfer	0.017901924167957512	3.6669421134492546
housing	0.04008840517456734	3.941525654555198
experience	0.02504593302693605	2.1986938959848596
departments	0.03756523291513799	3.693445239579944
studies	0.05013855125116172	3.6247532755882266
online	0.02703889883066023	1.476937352554308
study	0.04855922413059989	3.3155442266113657
abroad	0.04364002014029386	4.875822068048831
continuing	0.04136705622651571	4.236712187004548
commencement	0.059548714534866036	6.970094773244275
course	0.01838589040318787	2.8245565328692375
catalog	0.028837434220603565	3.3753818382950707
honors	0.048217415321182684	5.387246314999414
science	0.0402077915102464	2.600831460075421
work	0.029138808509443528	1.7469220227300002
organizations	0.02639033979792359	3.8157652440822547
learn	0.031189111052607146	2.129541378286739
involved	0.019185862499566202	3.627634825384916
time	0.00846871843784376	1.1564604264628817
video	0.023199885312262237	1.6772295604960317
today	0.015175019950733943	1.7762151218320368
explore	0.015269204371338144	3.12766873676862
summer	0.06351851103610033	2.7391198835635024
new	0.02942027285674253	0.7612173495310689
look	0.010185608575705116	1.9258799747888617
jul	0.04927497808413055	3.6702706181596856
human	0.03128104910848872	2.746052688908374
state	0.063473317256402	2.080249948053546
team	0.011956524543640261	2.2607221763451912
opportunities	0.0316998113044034	3.2466167315290875
edu	0.03512682768057692	5.078969396557672
index	0.011873931453698038	2.653306613072987
quick	0.02068649165254456	2.4213252707535804
links	0.017178249552572356	1.688979918681588
employment	0.039870405480638194	3.062571673138982
professional	0.024494702790280726	2.5086872331543146
